Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Mostly cloudy (7/8),2004-02-10,52,40.0,-20.3,63.28911447176026,28.040136971086827,119.2
Clear (1/8),2004-02-11,52,41.0,-22,63.28911447176026,28.040136971086827,146.46666666666667
Clear (0/8),2004-02-12,52,42.0,-23,63.28911447176026,28.040136971086827,33.6
Cloudy (8/8),2004-02-13,53,43.0,-8.1,63.28911447176026,28.040136971086827,2.7999999999999994
Cloudy (8/8),2004-02-14,57,44.0,-4.8,63.28911447176026,28.040136971086827,4.866666666666666
Mostly cloudy (7/8),2004-02-15,58,45.0,-4.4,63.28911447176026,28.040136971086827,15.833333333333334
Mostly cloudy (7/8),2004-02-16,58,46.0,-9.8,63.28911447176026,28.040136971086827,93.9
Mostly cloudy (7/8),2004-02-17,58,47.0,-13.2,63.28911447176026,28.040136971086827,3.066666666666667
Cloudy (8/8),2004-02-18,58,48.0,-17.1,63.28911447176026,28.040136971086827,142.03333333333333
Mostly cloudy (7/8),2004-02-19,58,49.0,-11.8,63.28911447176026,28.040136971086827,40.333333333333336
Cloudy (8/8),2004-02-20,58,50.0,-3.3,63.28911447176026,28.040136971086827,31.8
Clear (1/8),2004-02-21,58,51.0,0.1,63.28911447176026,28.040136971086827,52.6
Clear (0/8),2004-02-22,58,52.0,-3.3,63.28911447176026,28.040136971086827,3.9333333333333336
Mostly cloudy (7/8),2004-02-23,58,53.0,-6.1,63.28911447176026,28.040136971086827,6.333333333333333
Clear (1/8),2004-02-24,58,54.0,-12.9,63.28911447176026,28.040136971086827,116.13333333333334
Mostly cloudy (7/8),2004-02-25,58,55.0,-8.5,63.28911447176026,28.040136971086827,2.766666666666667
Mostly cloudy (7/8),2004-02-26,61,56.0,-4.5,63.28911447176026,28.040136971086827,3.3666666666666667
Cloudy (8/8),2004-02-27,65,57.0,-2.7,63.28911447176026,28.040136971086827,46.06666666666666
Cloudy (8/8),2004-02-28,65,58.0,-5.6,63.28911447176026,28.040136971086827,118.6
Cloudy (8/8),2004-02-29,65,59.0,-10.3,63.28911447176026,28.040136971086827,59.1
Cloudy (8/8),2004-03-01,66,60.0,-7.1,63.28911447176026,28.040136971086827,22.633333333333336
Clear (0/8),2004-03-02,66,61.0,-13.5,63.28911447176026,28.040136971086827,22.7
Cloudy (8/8),2004-03-03,69,62.0,-10.6,63.28911447176026,28.040136971086827,172.03333333333333
Clear (1/8),2004-03-04,69,63.0,-10.6,63.28911447176026,28.040136971086827,226.33333333333331
Clear (0/8),2004-03-05,67,64.0,-12.5,63.28911447176026,28.040136971086827,152.53333333333333
Mostly cloudy (7/8),2004-03-06,66,65.0,-12.6,63.28911447176026,28.040136971086827,133.03333333333333
Mostly cloudy (7/8),2004-03-07,66,66.0,-7.3,63.28911447176026,28.040136971086827,94.6
Mostly cloudy (7/8),2004-03-08,66,67.0,-5.7,63.28911447176026,28.040136971086827,60.46666666666667
Clear (0/8),2004-03-09,66,68.0,-10.7,63.28911447176026,28.040136971086827,223.4
Clear (0/8),2004-03-10,65,69.0,-6.5,63.28911447176026,28.040136971086827,235.0
Clear (0/8),2004-03-11,65,70.0,-2.5,63.28911447176026,28.040136971086827,263.93333333333334
Cloudiness cannot be determined (9/8),2004-03-12,64,71.0,-4.1,63.28911447176026,28.040136971086827,195.9
Clear (0/8),2004-03-13,62,72.0,-6.1,63.28911447176026,28.040136971086827,215.53333333333333
Clear (0/8),2004-03-14,61,73.0,-4.2,63.28911447176026,28.040136971086827,32.63333333333333
Cloudy (8/8),2004-03-15,61,74.0,0.1,63.28911447176026,28.040136971086827,2.5666666666666664
Cloudy (8/8),2004-03-16,61,75.0,0.9,63.28911447176026,28.040136971086827,4.033333333333333
Mostly cloudy (7/8),2004-03-17,58,76.0,0.4,63.28911447176026,28.040136971086827,163.5666666666667
Cloudy (8/8),2004-03-18,55,77.0,-0.3,63.28911447176026,28.040136971086827,62.46666666666667
Cloudy (8/8),2004-03-19,55,78.0,0,63.28911447176026,28.040136971086827,192.5
Cloudy (8/8),2004-03-20,53,79.0,0.9,63.28911447176026,28.040136971086827,2.166666666666667
Mostly cloudy (7/8),2004-03-21,57,80.0,-0.3,63.28911447176026,28.040136971086827,2.9000000000000004
Mostly cloudy (7/8),2004-03-22,60,81.0,-2.1,63.28911447176026,28.040136971086827,7.933333333333334
Cloudy (8/8),2004-03-23,64,82.0,-2.2,63.28911447176026,28.040136971086827,18.066666666666663
Cloudy (8/8),2004-03-24,64,83.0,-2.6,63.28911447176026,28.040136971086827,15.033333333333331
Cloudy (8/8),2004-03-25,64,84.0,-2.9,63.28911447176026,28.040136971086827,63.13333333333333
Cloudy (8/8),2004-03-26,62,85.0,-4,63.28911447176026,28.040136971086827,115.33333333333331
Mostly cloudy (7/8),2004-03-27,61,86.0,-4.4,63.28911447176026,28.040136971086827,66.00000000000001
Cloudy (8/8),2004-03-28,62,87.0,-1.1,63.28911447176026,28.040136971086827,226.63333333333333
Clear (0/8),2004-03-29,62,88.0,-2.8,63.28911447176026,28.040136971086827,122.53333333333336
Cloudy (8/8),2004-03-30,60,89.0,-0.9,63.28911447176026,28.040136971086827,125.66666666666669
Partly cloudy (5/8),2004-03-31,58,90.0,-2.9,63.28911447176026,28.040136971086827,347.43333333333334
Clear (0/8),2004-04-01,58,91.0,-8.3,63.28911447176026,28.040136971086827,401.3333333333333
Clear (0/8),2004-04-02,58,92.0,-8.7,63.28911447176026,28.040136971086827,371.8666666666666
Clear (1/8),2004-04-03,57,93.0,-2.7,63.28911447176026,28.040136971086827,311.26666666666665
Clear (0/8),2004-04-04,56,94.0,-1.6,63.28911447176026,28.040136971086827,316.6
Clear (0/8),2004-04-05,55,95.0,-1,63.28911447176026,28.040136971086827,230.0666666666667
Clear (0/8),2004-04-06,52,96.0,0.3,63.28911447176026,28.040136971086827,193.9333333333333
Clear (0/8),2004-04-07,51,97.0,1.1,63.28911447176026,28.040136971086827,306.1
Clear (0/8),2004-04-08,48,98.0,0.9,63.28911447176026,28.040136971086827,286.93333333333334
Clear (0/8),2004-04-09,45,99.0,2.6,63.28911447176026,28.040136971086827,242.0
Mostly cloudy (7/8),2004-04-10,42,100.0,0.8,63.28911447176026,28.040136971086827,176.96666666666667
Partly cloudy (5/8),2004-04-11,43,101.0,0.5,63.28911447176026,28.040136971086827,253.46666666666667
Mostly cloudy (7/8),2004-04-12,55,102.0,0.9,63.28911447176026,28.040136971086827,301.0
Cloudy (8/8),2004-04-13,46,103.0,1.3,63.28911447176026,28.040136971086827,381.73333333333335
Clear (1/8),2004-04-14,42,104.0,0.2,63.28911447176026,28.040136971086827,13.266666666666666
Cloudy (8/8),2004-04-15,41,105.0,1.5,63.28911447176026,28.040136971086827,214.86666666666665
Clear (1/8),2004-04-16,40,106.0,3.4,63.28911447176026,28.040136971086827,85.93333333333334
Cloudy (8/8),2004-04-17,37,107.0,5.8,63.28911447176026,28.040136971086827,260.9
Clear (0/8),2004-04-18,29,108.0,5.5,63.28911447176026,28.040136971086827,172.36666666666667
Mostly cloudy (7/8),2004-04-19,26,109.0,7.8,63.28911447176026,28.040136971086827,216.96666666666667
Clear (0/8),2004-04-20,20,110.0,4.5,63.28911447176026,28.040136971086827,9.266666666666666
Clear (1/8),2004-04-21,13,111.0,0.8,63.28911447176026,28.040136971086827,194.46666666666667
Clear (0/8),2004-04-22,13,112.0,-0.3,63.28911447176026,28.040136971086827,309.1666666666667
Mostly cloudy (7/8),2004-04-23,11,113.0,-0.8,63.28911447176026,28.040136971086827,359.1666666666667
Mostly cloudy (7/8),2004-04-24,10,114.0,0.5,63.28911447176026,28.040136971086827,340.8666666666666
Mostly cloudy (7/8),2004-04-25,8,115.0,1.8,63.28911447176026,28.040136971086827,306.9
Clear (0/8),2004-04-26,6,116.0,1.7,63.28911447176026,28.040136971086827,298.1
Cloudy (8/8),2004-04-27,4,117.0,5.4,63.28911447176026,28.040136971086827,303.6666666666667
-,2004-04-28,0,118.0,4.8,63.28911447176026,28.040136971086827,267.0
-,2004-04-29,0,119.0,5.2,63.28911447176026,28.040136971086827,161.1
-,2004-04-30,0,120.0,4.3,63.28911447176026,28.040136971086827,274.3
Clear (1/8),2004-05-01,0,121.0,7.1,63.28911447176026,28.040136971086827,206.4666666666667
Clear (1/8),2004-05-02,0,122.0,7.1,63.28911447176026,28.040136971086827,281.3666666666668
Clear (0/8),2004-05-03,0,123.0,10.8,63.28911447176026,28.040136971086827,262.0
Clear (0/8),2004-05-04,0,124.0,13.8,63.28911447176026,28.040136971086827,53.56666666666667
Mostly cloudy (7/8),2004-05-05,-1,125.0,12.4,63.28911447176026,28.040136971086827,220.9333333333333
Mostly cloudy (7/8),2004-05-06,-1,126.0,12.7,63.28911447176026,28.040136971086827,367.6666666666667
Mostly cloudy (7/8),2004-05-07,-1,127.0,13.5,63.28911447176026,28.040136971086827,273.2
Clear (0/8),2004-05-08,-1,128.0,15.1,63.28911447176026,28.040136971086827,239.1
Mostly cloudy (7/8),2004-05-09,-1,129.0,12.7,63.28911447176026,28.040136971086827,186.46666666666667
Cloudy (8/8),2004-05-10,-1,130.0,0.1,63.28911447176026,28.040136971086827,121.33333333333331
Mostly cloudy (7/8),2004-05-11,-1,131.0,-0.3,63.28911447176026,28.040136971086827,305.8666666666668
Clear (1/8),2004-05-12,-1,132.0,1,63.28911447176026,28.040136971086827,279.53333333333336
Mostly clear (3/8),2004-05-13,-1,133.0,1.8,63.28911447176026,28.040136971086827,226.16666666666663
Cloudy (8/8),2004-05-14,-1,134.0,4.2,63.28911447176026,28.040136971086827,100.23333333333336
Mostly cloudy (7/8),2004-05-15,-1,135.0,4.1,63.28911447176026,28.040136971086827,184.93333333333337
Clear (1/8),2004-05-16,-1,136.0,4.3,63.28911447176026,28.040136971086827,91.0
Mostly cloudy (7/8),2004-05-17,-1,137.0,5.9,63.28911447176026,28.040136971086827,323.9
Mostly cloudy (7/8),2004-05-18,-1,138.0,6.2,63.28911447176026,28.040136971086827,34.7
Cloudy (8/8),2004-05-19,-1,139.0,8.1,63.28911447176026,28.040136971086827,97.3
Cloudy (8/8),2004-05-20,-1,140.0,7,63.28911447176026,28.040136971086827,300.6666666666667
Mostly cloudy (7/8),2004-05-21,-1,141.0,7.8,63.28911447176026,28.040136971086827,75.60000000000001
Mostly cloudy (7/8),2004-05-22,-1,142.0,6.4,63.28911447176026,28.040136971086827,81.7
Cloudy (8/8),2004-05-23,-1,143.0,5.8,63.28911447176026,28.040136971086827,154.36666666666667
Mostly cloudy (7/8),2004-05-24,-1,144.0,6.4,63.28911447176026,28.040136971086827,194.03333333333333
Cloudy (8/8),2004-05-25,-1,145.0,7.4,63.28911447176026,28.040136971086827,218.0666666666667
Cloudy (8/8),2004-05-26,-1,146.0,8.9,63.28911447176026,28.040136971086827,307.06666666666666
Mostly clear (3/8),2004-05-27,-1,147.0,9.7,63.28911447176026,28.040136971086827,162.70000000000002
