Cloud cover [1/8],Date,Snow depth [cm],Unnamed: 0,Average temperature [°C],latitude,longitude,Average radiation
Cloudy (8/8),2004-03-07,50.0,66,-6.7,67.01425685767254,27.149530204689302,94.6
Clear (1/8),2004-03-08,50.0,67,-12.7,67.01425685767254,27.149530204689302,60.46666666666667
Clear (0/8),2004-03-09,49.0,68,-6.0,67.01425685767254,27.149530204689302,223.4
Mostly clear (3/8),2004-03-10,49.0,69,-1.2,67.01425685767254,27.149530204689302,235.0
Clear (0/8),2004-03-11,49.0,70,-2.9,67.01425685767254,27.149530204689302,263.93333333333334
Clear (0/8),2004-03-12,49.0,71,-6.0,67.01425685767254,27.149530204689302,195.9
Cloudy (8/8),2004-03-13,49.0,72,-5.3,67.01425685767254,27.149530204689302,215.53333333333333
Clear (0/8),2004-03-14,48.0,73,-5.8,67.01425685767254,27.149530204689302,32.63333333333333
Cloudy (8/8),2004-03-15,48.0,74,0.1,67.01425685767254,27.149530204689302,2.5666666666666664
Mostly cloudy (7/8),2004-03-16,49.0,75,0.2,67.01425685767254,27.149530204689302,4.033333333333333
Mostly cloudy (7/8),2004-03-17,49.0,76,-3.1,67.01425685767254,27.149530204689302,163.5666666666667
Clear (0/8),2004-03-18,49.0,77,-1.5,67.01425685767254,27.149530204689302,62.46666666666667
Mostly cloudy (7/8),2004-03-19,,78,-0.8,67.01425685767254,27.149530204689302,192.5
Cloudy (8/8),2004-03-20,49.0,79,0.8,67.01425685767254,27.149530204689302,2.166666666666667
Mostly cloudy (7/8),2004-03-21,49.0,80,-2.4,67.01425685767254,27.149530204689302,2.9000000000000004
Mostly cloudy (7/8),2004-03-22,49.0,81,-7.0,67.01425685767254,27.149530204689302,7.933333333333334
Cloudy (8/8),2004-03-23,49.0,82,-6.5,67.01425685767254,27.149530204689302,18.066666666666663
Cloudy (8/8),2004-03-24,49.0,83,-8.0,67.01425685767254,27.149530204689302,15.033333333333331
Cloudy (8/8),2004-03-25,49.0,84,-8.8,67.01425685767254,27.149530204689302,63.13333333333333
Mostly cloudy (7/8),2004-03-26,49.0,85,-9.7,67.01425685767254,27.149530204689302,115.33333333333331
Mostly cloudy (7/8),2004-03-27,50.0,86,-7.0,67.01425685767254,27.149530204689302,66.00000000000001
Cloudy (8/8),2004-03-28,57.0,87,-2.9,67.01425685767254,27.149530204689302,226.63333333333333
Mostly cloudy (7/8),2004-03-29,55.0,88,-6.8,67.01425685767254,27.149530204689302,122.53333333333336
Mostly cloudy (7/8),2004-03-30,55.0,89,-3.0,67.01425685767254,27.149530204689302,125.66666666666669
Cloudy (8/8),2004-03-31,57.0,90,-6.5,67.01425685767254,27.149530204689302,347.43333333333334
Clear (0/8),2004-04-01,54.0,91,-10.2,67.01425685767254,27.149530204689302,401.3333333333333
Mostly cloudy (7/8),2004-04-02,54.0,92,-7.1,67.01425685767254,27.149530204689302,371.8666666666666
Clear (0/8),2004-04-03,54.0,93,-3.8,67.01425685767254,27.149530204689302,311.26666666666665
Clear (0/8),2004-04-04,52.0,94,-5.8,67.01425685767254,27.149530204689302,316.6
Clear (0/8),2004-04-05,54.0,95,-2.7,67.01425685767254,27.149530204689302,230.0666666666667
Clear (0/8),2004-04-06,50.0,96,-1.9,67.01425685767254,27.149530204689302,193.9333333333333
Clear (0/8),2004-04-07,49.0,97,-0.6,67.01425685767254,27.149530204689302,306.1
Clear (0/8),2004-04-08,47.0,98,1.0,67.01425685767254,27.149530204689302,286.93333333333334
Partly cloudy (5/8),2004-04-09,44.0,99,1.9,67.01425685767254,27.149530204689302,242.0
Mostly cloudy (7/8),2004-04-10,38.0,100,-0.2,67.01425685767254,27.149530204689302,176.96666666666667
Mostly cloudy (7/8),2004-04-11,38.0,101,-2.9,67.01425685767254,27.149530204689302,253.46666666666667
Mostly cloudy (7/8),2004-04-12,38.0,102,-1.7,67.01425685767254,27.149530204689302,301.0
Cloudy (8/8),2004-04-13,34.0,103,-2.1,67.01425685767254,27.149530204689302,381.73333333333335
Partly cloudy (5/8),2004-04-14,32.0,104,0.0,67.01425685767254,27.149530204689302,13.266666666666666
Mostly cloudy (7/8),2004-04-15,30.0,105,1.6,67.01425685767254,27.149530204689302,214.86666666666665
Mostly cloudy (7/8),2004-04-16,27.0,106,2.5,67.01425685767254,27.149530204689302,85.93333333333334
Cloudy (8/8),2004-04-17,23.0,107,4.0,67.01425685767254,27.149530204689302,260.9
Partly cloudy (5/8),2004-04-18,19.0,108,3.7,67.01425685767254,27.149530204689302,172.36666666666667
